"product_id","trip_id","adjustment_id","adjustment_amount","adjustment_type","applied","zone_ids_used"
"734f80f1-367a-4642-a482-ab18ae3668aa","0ab9f2a6-5f89-4297-9ee2-7046491f2859","6d007390-aa3d-45c4-abde-0d22b4ae6e59","0.00","DAILY_CAP","false",""
"734f80f1-367a-4642-a482-ab18ae3668aa","4a01afb0-a596-4978-8da4-9c24586a943e","9be5cac7-f6e8-4d5b-91df-7a7998a1a99d","0.00","DAILY_CAP","false",""
"734f80f1-367a-4642-a482-ab18ae3668aa","b0ef87fb-ab86-4d1b-90a3-fb8086def83a","12a16535-435d-4c1e-8585-afe1792728de","0.00","DAILY_CAP","false",""
"734f80f1-367a-4642-a482-ab18ae3668aa","d22e31bb-edec-48a0-b60c-e28665bd006a","2cbeba1e-c187-4e3d-bde7-1989d0a18757","0.00","DAILY_CAP","false",""
"b6de8022-2d7b-46db-aa9f-5bd5e77185b9","b0338c8c-b45b-437b-a9b0-072bc2e951c8","9fa5e549-dd6b-4731-8842-7727c5fec108","0.00","DAILY_CAP","false",""
"734f80f1-367a-4642-a482-ab18ae3668aa","d463b709-88d9-4dc3-92b6-ad289ef0440a","83e5b825-40d5-4e6b-bb71-335c4145a6e6","0.00","DAILY_CAP","false",""
"b6de8022-2d7b-46db-aa9f-5bd5e77185b9","803617f5-8f6b-42f2-b266-f9b244a3743d","51babc1c-1d14-4da3-b78b-fa40701b37a0","0.00","DAILY_CAP","false",""
"b6de8022-2d7b-46db-aa9f-5bd5e77185b9","9ad43d32-1fb8-47fa-acd8-315ef782a6de","2a36c486-d2dc-47fc-91a9-e9b30b1aea18","0.28","DAILY_CAP","true",""
"734f80f1-367a-4642-a482-ab18ae3668aa","7c524e62-c0aa-40b7-aa78-da02feff1e12","07566f3e-0295-45bd-ba54-e81a668cd0ef","0.00","DAILY_CAP","false",""
"b6de8022-2d7b-46db-aa9f-5bd5e77185b9","e00e6d11-0c2c-4d82-848b-2ee4679ca77b","b25bbb5a-f0f1-42ab-952a-afa3c7b3bb7d","0.00","DAILY_CAP","false",""
"734f80f1-367a-4642-a482-ab18ae3668aa","8e167e18-117b-41f7-8cdc-0970ca3fc78c","52ec7fd8-539b-4262-bc56-1b32279abb64","0.00","DAILY_CAP","false",""
"b6de8022-2d7b-46db-aa9f-5bd5e77185b9","3ddefbf6-c7a9-41df-8d81-7ea9a5108724","561647c7-e8d5-454e-a1d0-c19582880516","0.00","DAILY_CAP","false",""
"b6de8022-2d7b-46db-aa9f-5bd5e77185b9","8fde0fcf-0d54-4916-84ee-cc5c7f9fe1b6","3e1e26dc-1207-46cf-bcca-963189a1cf0a","0.00","DAILY_CAP","false",""
"b6de8022-2d7b-46db-aa9f-5bd5e77185b9","2a221384-f08f-43bd-894c-b0b7566acde4","4f5daf3c-9192-4096-be24-7a87df9c278f","0.00","DAILY_CAP","false",""
"734f80f1-367a-4642-a482-ab18ae3668aa","d478346a-d4cc-43a8-ae7b-e21a45a08722","f3ac4127-41b2-43de-a21b-c175f364b32e","0.00","DAILY_CAP","false",""
"734f80f1-367a-4642-a482-ab18ae3668aa","9467373b-5a82-4ff1-a075-5b01f4c4b6ff","3ad2e376-b739-47b4-a927-e9fa2c783e7a","0.00","DAILY_CAP","false",""
"b6de8022-2d7b-46db-aa9f-5bd5e77185b9","d9bceb3e-78e8-4941-9fe9-21b83760f2fb","1a915f20-f0e5-42b1-9e77-3f69968e3654","0.00","DAILY_CAP","false",""
"b6de8022-2d7b-46db-aa9f-5bd5e77185b9","2ac43b3b-13e7-49bb-8e23-ce7e4e146b24","3d9b9be2-9ae8-41d5-9861-a7ea0cbe434c","0.00","DAILY_CAP","false",""
"29edf630-870f-4b84-9113-ade5ab2413a0","011ce279-5c9a-41e0-a4ab-88f4161ad9fc","1b4f56e6-2b83-4ff6-897d-39afd08af503","0.00","DAILY_CAP","false",""
"37f8562e-969d-4d75-84dd-70709b9893c4","ce35bc8e-5af3-4acc-af23-1df7a3142def","acc5315f-1bf0-420c-ae7f-649c70ef3ef4","0.00","DAILY_CAP","false",""
"b6de8022-2d7b-46db-aa9f-5bd5e77185b9","9bb25c84-2e05-44e7-a710-0e1afe91e0f1","47ba283a-26d5-4939-b53f-d88afd264d74","0.00","DAILY_CAP","false",""
"734f80f1-367a-4642-a482-ab18ae3668aa","e6c6f459-dbaa-43ed-9d55-444213513f51","45f26879-fbcc-40db-8283-393d7e2b6ffa","0.00","DAILY_CAP","false",""
"29edf630-870f-4b84-9113-ade5ab2413a0","09ce1755-e851-4aa9-ab4a-50ea62b81a48","f3e950bb-1e7e-4771-9212-6d66c1c23dce","0.00","DAILY_CAP","false",""
"734f80f1-367a-4642-a482-ab18ae3668aa","8842c76a-26e4-4674-828c-1b7868e9407b","2f52e301-606b-4a67-9be1-d59023f90242","0.00","DAILY_CAP","false",""
"b6de8022-2d7b-46db-aa9f-5bd5e77185b9","e18f203a-ea8b-40c3-80a7-9065ae5aea46","23cf24c3-0137-4dd9-b4a4-b5f84f6d4885","0.00","DAILY_CAP","false",""
"b6de8022-2d7b-46db-aa9f-5bd5e77185b9","131c49e6-c280-49a9-a700-299d092c3141","68fd0be8-a7b8-4ab3-b50d-a8969552d640","0.00","DAILY_CAP","false",""
"b6de8022-2d7b-46db-aa9f-5bd5e77185b9","edcd1604-7a08-4aa3-b793-9e29688a0944","6ba946f5-d700-4da9-8606-6ba04a09b228","0.00","DAILY_CAP","false",""
"b6de8022-2d7b-46db-aa9f-5bd5e77185b9","7ff3d94b-834f-4ac4-9bfa-819e1c2ac970","1924b90e-e749-4a10-81a7-905fa940c3f3","0.00","DAILY_CAP","false",""
"b6de8022-2d7b-46db-aa9f-5bd5e77185b9","5378a87f-8e4d-426e-a971-59b71d7e7a23","c3457005-4a1e-4fc8-9d2b-fc2a2472facc","0.00","DAILY_CAP","false",""
"734f80f1-367a-4642-a482-ab18ae3668aa","e39a2b88-66a5-4b9a-8d07-e000a14175f7","6ce34d2d-732d-4b48-ab55-8bfdf2521e43","0.00","DAILY_CAP","false",""
"b6de8022-2d7b-46db-aa9f-5bd5e77185b9","d190fbee-4749-476f-9910-09af2ac4d68d","6a48e1c6-1cf9-46e7-82f8-feff6629c279","0.00","DAILY_CAP","false",""
"b6de8022-2d7b-46db-aa9f-5bd5e77185b9","5dacc211-ef65-4442-a0db-88033da28e02","52b68d50-e554-4c4d-9d94-965b3947eed3","0.00","DAILY_CAP","false",""
"734f80f1-367a-4642-a482-ab18ae3668aa","31e509f2-6e91-4fed-972a-8e4f07e604e4","e725f59e-680c-4526-901a-6f16f4379628","0.00","DAILY_CAP","false",""
"b6de8022-2d7b-46db-aa9f-5bd5e77185b9","29d4ef8c-1e20-4d95-9272-69da32453de5","b03883c3-0b3a-4dfe-85c2-4e63cf73987f","0.00","DAILY_CAP","false",""
"b6de8022-2d7b-46db-aa9f-5bd5e77185b9","7ed2c73e-9af2-4639-ac7c-0e24e635efc5","ab3077bf-8398-423a-88fb-04e95ed352fd","0.00","DAILY_CAP","false",""
"734f80f1-367a-4642-a482-ab18ae3668aa","76d96588-25da-4b2f-ad27-adf792a56497","b373b554-c0f2-4c79-b9eb-3715da6dde8f","0.00","DAILY_CAP","false",""
"b6de8022-2d7b-46db-aa9f-5bd5e77185b9","7bdcec02-dc76-47f9-a6aa-61df3b362fc7","05389947-36fc-40d6-8a4a-a06b8dbcb342","0.00","DAILY_CAP","false",""
"734f80f1-367a-4642-a482-ab18ae3668aa","72861cef-f92a-406a-bf27-663aa8306cfc","da64ac7b-8c81-4d87-95b3-c74a309efa76","0.00","DAILY_CAP","false",""
"b6de8022-2d7b-46db-aa9f-5bd5e77185b9","a6590e5b-a4e5-48b0-98cc-f7a2133b6db6","e87490a6-69ed-4447-8999-d63c668da5f4","0.00","DAILY_CAP","false",""
"734f80f1-367a-4642-a482-ab18ae3668aa","1af59ed2-deea-4923-992c-598b9e4c1a9a","5221fc3b-686b-4578-b504-9a505d324c80","0.00","DAILY_CAP","false",""
"37f8562e-969d-4d75-84dd-70709b9893c4","ed46f0d5-7fa1-490e-b8bf-b3698413b03b","2ff164aa-fa25-42e0-ae45-c229e1e42eed","0.00","DAILY_CAP","false",""
"734f80f1-367a-4642-a482-ab18ae3668aa","12ce1ed4-682b-4864-9b32-2a38884b4d65","f662a67c-690e-4d5b-ba48-e9586dc66d38","0.00","DAILY_CAP","false",""
"734f80f1-367a-4642-a482-ab18ae3668aa","14b5184b-9402-465a-84c7-2c0b51594d34","330931a4-8b2f-4257-8b90-84984ffddb48","0.00","DAILY_CAP","false",""
"b6de8022-2d7b-46db-aa9f-5bd5e77185b9","48bb8887-8fb6-42b3-988e-70b2eea953a2","a8517a80-cbf1-4686-8996-a3f143953d82","0.00","DAILY_CAP","false",""
"734f80f1-367a-4642-a482-ab18ae3668aa","c8a22a31-ba84-4d06-b23f-4b34458feea4","e85c7c0a-957a-4f92-8c35-6012ca3a3f12","0.00","DAILY_CAP","false",""
"b6de8022-2d7b-46db-aa9f-5bd5e77185b9","f2202d13-0695-41bf-bd9d-34637b162902","79e70407-a4c2-457a-9215-0716a4828348","0.00","DAILY_CAP","false",""
"29edf630-870f-4b84-9113-ade5ab2413a0","5250b7e5-f567-4eb8-948d-4ca4161d6ed1","4cea5ef4-4631-428b-ad63-ebd6e5b906a2","0.00","DAILY_CAP","false",""
"b6de8022-2d7b-46db-aa9f-5bd5e77185b9","6cfeaa59-4e3e-4c20-b015-f85fb857cbd8","272b9c0c-3aad-4424-a6a3-93acb182a766","0.00","DAILY_CAP","false",""
"734f80f1-367a-4642-a482-ab18ae3668aa","cd7c1d16-a55f-4334-b2c4-477ab214fb8c","f466fa0c-af86-4f51-bbb7-bfb4a9b81a0c","0.00","DAILY_CAP","false",""
"b6de8022-2d7b-46db-aa9f-5bd5e77185b9","349956be-2ca4-4271-a23f-7e719aa2b4bb","4d5ed382-7b8d-497a-8154-8b6df5e00837","0.00","DAILY_CAP","false",""
"29edf630-870f-4b84-9113-ade5ab2413a0","7944cc4f-874d-4cbd-b8c9-dbd469527c1a","20bbbb64-0a95-43b1-b1d8-36c0ab88bdf1","0.00","DAILY_CAP","false",""
"b6de8022-2d7b-46db-aa9f-5bd5e77185b9","7c519e8e-7d35-4691-8003-145f570ddebe","5cbdfe32-b10f-4c50-887d-beb60f18bd7d","0.00","DAILY_CAP","false",""
"b6de8022-2d7b-46db-aa9f-5bd5e77185b9","1fbbea81-4d2d-4eff-aac9-195615e7f7b1","e92b02a0-5c5b-4527-8f61-3f2546aadc31","0.00","DAILY_CAP","false",""
"b6de8022-2d7b-46db-aa9f-5bd5e77185b9","09bf8cdb-24e3-4950-9b7b-6b44c6887dd5","3b883be7-9c99-4dd9-99ec-d7bb4aa703e1","0.00","DAILY_CAP","false",""
"b6de8022-2d7b-46db-aa9f-5bd5e77185b9","2e637d4b-8880-4ed2-96de-c1d012d50674","920b40f7-ee60-4940-b85a-f5ce24681bd2","0.50","DAILY_CAP","true",""
"734f80f1-367a-4642-a482-ab18ae3668aa","866dfb71-3485-4cb1-a378-5d9cc4f1e7c5","f10df0f7-d941-47f5-9886-2161973dbc08","0.00","DAILY_CAP","false",""
"734f80f1-367a-4642-a482-ab18ae3668aa","d5ef7c9b-f8d6-461a-a3bb-05058be88f6f","553aef57-5212-4fee-8f28-fe7416992f87","0.00","DAILY_CAP","false",""
"b6de8022-2d7b-46db-aa9f-5bd5e77185b9","d5ef7c9b-f8d6-461a-a3bb-05058be88f6f","60a6438a-9505-400b-ade3-166e88bb08d4","0.00","DAILY_CAP","false",""
"b6de8022-2d7b-46db-aa9f-5bd5e77185b9","97970ea2-7689-4679-9f32-f17ac1587a68","ae792821-379f-4af7-8565-fc0119e2c239","0.00","DAILY_CAP","false",""
"734f80f1-367a-4642-a482-ab18ae3668aa","2314ea78-d5eb-48a4-9701-90f4aa999990","9fb59f8f-3a22-447f-a9ce-d71423acce96","0.00","DAILY_CAP","false",""
"734f80f1-367a-4642-a482-ab18ae3668aa","79677f88-9120-458e-8237-adda541f1761","cdb518d8-3616-4de3-b8d2-4fc9fce400f6","0.00","DAILY_CAP","false",""
"b6de8022-2d7b-46db-aa9f-5bd5e77185b9","f47ee98a-c73e-4c23-9787-fcfa1b76dcd5","20235a4b-7823-4fb1-a6b1-47d247df8dc4","0.00","DAILY_CAP","false",""
"9e564b22-fb50-4e66-b947-52fb50bacbc0","335439c4-e62d-4834-bc66-add37426d0b3","c6019aeb-a8da-4e26-b57d-5ed42f22be90","0.00","DAILY_CAP","false",""
"9e564b22-fb50-4e66-b947-52fb50bacbc0","61e87c66-70df-407d-bfc9-5ed968b84e8e","8ca8c59f-e6b4-4048-a2be-224e570ec66b","0.00","DAILY_CAP","false",""
"b6de8022-2d7b-46db-aa9f-5bd5e77185b9","013a175d-d09c-42ec-b8d1-70e07af7e0fd","d2ce7201-5c7b-4e03-bc8b-4f6e1caf0b83","0.17","DAILY_CAP","true",""
"734f80f1-367a-4642-a482-ab18ae3668aa","a23bfecb-cd3a-45ef-a086-9d0ce1830657","1e206609-6392-447c-bb4c-8f14ab1a661c","0.00","DAILY_CAP","false",""
"734f80f1-367a-4642-a482-ab18ae3668aa","a3660186-d055-4298-9157-b8cf9d888c45","dcea4c40-98a0-430c-904f-27c8b0fb8be9","0.00","DAILY_CAP","false",""
"9e564b22-fb50-4e66-b947-52fb50bacbc0","03002c69-a0de-48ad-aba6-43f42a992b1b","dce7ed8a-e1de-46b2-b5e8-c1e8201b7af0","0.00","DAILY_CAP","false",""
"29edf630-870f-4b84-9113-ade5ab2413a0","83062d79-0b23-4c9a-ae9e-b4805736294e","6b614891-fa28-4aa0-9198-0040cc3189d7","0.00","DAILY_CAP","false",""
"b6de8022-2d7b-46db-aa9f-5bd5e77185b9","94c11e05-e1a8-4cf2-9ce9-219c639fd7df","4544d1f6-4b53-4b6f-bb8c-398ae58fac90","0.00","DAILY_CAP","false",""
"734f80f1-367a-4642-a482-ab18ae3668aa","ffb86958-f7f7-4d95-a80a-8e4acf6f85eb","ef904f86-35d4-430b-8892-f1b0f7381076","0.00","DAILY_CAP","false",""
"734f80f1-367a-4642-a482-ab18ae3668aa","c1242df9-645b-4250-9861-97c22a835bc1","4ccadaac-1adc-4e76-b4e3-d09f3dd74b53","0.00","DAILY_CAP","false",""
"734f80f1-367a-4642-a482-ab18ae3668aa","caa47710-c067-4367-8c73-4a02a73f5603","75544c24-e564-41e1-a378-ed7b5acdd031","0.00","DAILY_CAP","false",""
"b6de8022-2d7b-46db-aa9f-5bd5e77185b9","914c30ee-ead6-4670-9381-a9600a3edbfd","ce4e1b9f-6946-4740-833f-5fb5d85e056f","0.00","DAILY_CAP","false",""
"b6de8022-2d7b-46db-aa9f-5bd5e77185b9","729c4296-cfa8-48a0-8086-e9a959099cc2","e9185c9b-9ff1-413f-af6f-b1eb13e85bfa","0.00","DAILY_CAP","false",""
"734f80f1-367a-4642-a482-ab18ae3668aa","6c1bac12-db37-407e-abb6-3024c5e95078","f09a1c6c-1128-4990-ba5e-27474337fc2d","0.00","DAILY_CAP","false",""
"734f80f1-367a-4642-a482-ab18ae3668aa","18ee0d16-1ef6-4a5a-aced-09aef05a34bb","9a99d3ea-da1b-40e8-bbc4-ea5876968884","0.00","DAILY_CAP","false",""
"b6de8022-2d7b-46db-aa9f-5bd5e77185b9","3e38dd55-1969-4e8c-a315-0f6f3d24b402","d24cee5c-ba4c-4705-9ab8-4333e4744497","0.00","DAILY_CAP","false",""
"b6de8022-2d7b-46db-aa9f-5bd5e77185b9","e1ac1c50-498a-41ba-8001-d0512b58242d","7aeeebe3-ecc6-448f-9eb6-0c7def880c7b","0.00","DAILY_CAP","false",""
"b6de8022-2d7b-46db-aa9f-5bd5e77185b9","54042868-d90d-4a4f-9907-324943aa91d1","9b8d73f9-c58e-4a01-a9d8-2af94045f7f9","0.00","DAILY_CAP","false",""
"734f80f1-367a-4642-a482-ab18ae3668aa","545d5779-6ca4-48f1-8477-88e7942b05bd","3290f2bd-113f-4021-87ae-e09e7d6ca225","0.00","DAILY_CAP","false",""
"734f80f1-367a-4642-a482-ab18ae3668aa","99dc2473-2481-45f0-b0f1-7503a5b11212","8b927370-428f-4bd6-be7e-e441f7b8f67b","0.00","DAILY_CAP","false",""
"734f80f1-367a-4642-a482-ab18ae3668aa","37422f39-6c74-4bc8-a62c-ae87cd261384","eac46883-50c7-441a-8690-8a30c2a3e0e5","0.00","DAILY_CAP","false",""
"b6de8022-2d7b-46db-aa9f-5bd5e77185b9","90a0e2e4-e7f6-42ec-8cbb-c70e3744f5ad","4d403a6e-2049-471d-aed3-ac41964e1c5c","0.00","DAILY_CAP","false",""
"29edf630-870f-4b84-9113-ade5ab2413a0","5801d5a4-878f-4199-9bac-616ef7a02b76","abda8f47-bae4-4ff7-82c6-21637b09a52b","0.00","DAILY_CAP","false",""
"734f80f1-367a-4642-a482-ab18ae3668aa","4a692a06-4bd2-4ad1-b767-e65734fce088","f184f70b-27f7-407d-aa0b-370a99959030","0.00","DAILY_CAP","false",""
"734f80f1-367a-4642-a482-ab18ae3668aa","882bd80f-5a0c-4a6a-beed-aa200386bc97","bea5bd26-6689-4db6-ad1b-f46bcf07e7ef","0.00","DAILY_CAP","false",""
"b6de8022-2d7b-46db-aa9f-5bd5e77185b9","cc179703-f8cc-4fc2-a9d4-184d688b7fb7","ffc23eac-5283-4f1e-a42d-3e622e036345","0.00","DAILY_CAP","false",""
"9e564b22-fb50-4e66-b947-52fb50bacbc0","6de87ef8-3744-4a24-80df-58d50b9bfe06","bbb5bab5-75f8-4612-8110-966cfb1f1e55","0.00","DAILY_CAP","false",""
"734f80f1-367a-4642-a482-ab18ae3668aa","a48c7e6c-6f1a-4d1f-a991-30fc28c49a95","071baf99-5c22-4bc5-8187-f2a4696b7dd5","0.00","DAILY_CAP","false",""
"734f80f1-367a-4642-a482-ab18ae3668aa","b0f61c51-7ab2-4412-ae13-84a302c593bf","7bc201dc-c494-466d-9fdd-e029239f1413","0.00","DAILY_CAP","false",""
"b6de8022-2d7b-46db-aa9f-5bd5e77185b9","53de2d3d-a4c8-4dcc-bae1-0b7893089c50","2792479d-6eaa-4789-83aa-14063a1c263b","0.00","DAILY_CAP","false",""
"b6de8022-2d7b-46db-aa9f-5bd5e77185b9","a904d2b7-17f7-4f75-a578-c50c2b971625","f0374955-11b9-4aa7-a4f6-b9215fac37e6","0.00","DAILY_CAP","false",""
"b6de8022-2d7b-46db-aa9f-5bd5e77185b9","f2e3b29e-76bc-40af-b89d-c9f9c9bb1332","6a10e696-93a4-4cc8-ba95-be8d725cd76d","0.00","DAILY_CAP","false",""
"29edf630-870f-4b84-9113-ade5ab2413a0","dcf9af96-87d1-4757-9591-7b510ec95fa7","d3b4c5c6-f017-4678-bc5e-96fa465152e8","0.00","DAILY_CAP","false",""
"29edf630-870f-4b84-9113-ade5ab2413a0","aa041bf5-d33e-48b4-bffb-52d4e7214317","0a57d206-86a6-4012-b7bb-b247f23d60df","0.00","DAILY_CAP","false",""
"b6de8022-2d7b-46db-aa9f-5bd5e77185b9","5141e2ed-90d5-4e19-916f-4b4342b86426","1cc3d949-8221-4400-9128-14b805da6fc2","0.00","DAILY_CAP","false",""
